"AttributeName","Consistency","ValueIDS","RecordIDS","Values","FusedValue","IsCorrect","CorrectValue"
"Industry","0.0","Industry-{Forbes_610+SBTI_5058}","Forbes_610+SBTI_5058","{[, Consumer Durables, ]|[]}","[, Consumer Durables]",,
"Industry","0.0","Industry-{DBPedia_856+SBTI_1462}","DBPedia_856+SBTI_1462","{[, Real estate investment trust, ]|[]}","[, Real estate investment trust]",,
"Industry","0.0","Industry-{DBPedia_2302+Forbes_1341+SBTI_4710}","DBPedia_2302+Forbes_1341+SBTI_4710","{[, Investment management, ]|[, Diversified Financials, ]|[]}","[, Investment management, Diversified Financials]",,
"Industry","0.0","Industry-{DBPedia_2314+SBTI_5888}","DBPedia_2314+SBTI_5888","{[, Cement, ]|[]}","[, Cement]",,
"Industry","0.0","Industry-{DBPedia_5904+Forbes_76+SBTI_5402}","DBPedia_5904+Forbes_76+SBTI_5402","{[, Retail, ]|[, Retailing, ]|[]}","[, Retail, Retailing]",,
"Industry","0.0","Industry-{DBPedia_9185+SBTI_3311}","DBPedia_9185+SBTI_3311","{[, Cosmetics, ]|[]}","[, Cosmetics]",,
"Industry","0.0","Industry-{DBPedia_2853+Forbes_301+SBTI_1747}","DBPedia_2853+Forbes_301+SBTI_1747","{[, Eye care, , Eyewear, ]|[, Health Care Equipment & Services, ]|[]}","[, Health Care Equipment & Services, Eye care, Eyewear]",,
"Industry","0.0","Industry-{DBPedia_8196+Forbes_1953}","DBPedia_8196+Forbes_1953","{[]|[, Transportation, ]}","[, Transportation]",,
"Industry","0.0","Industry-{DBPedia_7799+SBTI_5671}","DBPedia_7799+SBTI_5671","{[, Cloud computing, , Human resource management system, , Workforce management, ]|[]}","[, Cloud computing, Workforce management, Human resource management system]",,
"Industry","0.0","Industry-{DBPedia_4207+Forbes_1855}","DBPedia_4207+Forbes_1855","{[, Financial services, ]|[, Banking, ]}","[, Banking, Financial services]",,
"Industry","0.0","Industry-{Forbes_47+SBTI_3789}","Forbes_47+SBTI_3789","{[, Food, Drink & Tobacco, ]|[]}","[, Food, Drink & Tobacco]",,
"Industry","0.0","Industry-{DBPedia_6564+Forbes_1102}","DBPedia_6564+Forbes_1102","{[]|[, Food, Drink & Tobacco, ]}","[, Food, Drink & Tobacco]",,
"Industry","0.0","Industry-{DBPedia_9653+Forbes_1925}","DBPedia_9653+Forbes_1925","{[, Software, ]|[, IT Software & Services, ]}","[, IT Software & Services, Software]",,
"Industry","0.0","Industry-{DBPedia_9776+SBTI_1494}","DBPedia_9776+SBTI_1494","{[, Foodservice, ]|[]}","[, Foodservice]",,
"Industry","0.0","Industry-{DBPedia_2811+SBTI_571}","DBPedia_2811+SBTI_571","{[, Gambling, ]|[]}","[, Gambling]",,
"Industry","0.0","Industry-{DBPedia_1180+SBTI_922}","DBPedia_1180+SBTI_922","{[, Property, ]|[]}","[, Property]",,
"Industry","0.0","Industry-{DBPedia_1560+SBTI_821}","DBPedia_1560+SBTI_821","{[, Financial technology, ]|[]}","[, Financial technology]",,
"Industry","0.0","Industry-{DBPedia_3538+Forbes_363}","DBPedia_3538+Forbes_363","{[, Financial services, ]|[, Business Services & Supplies, ]}","[, Business Services & Supplies, Financial services]",,
"Industry","1.0","Industry-{DBPedia_8221+SBTI_3027}","DBPedia_8221+SBTI_3027","{[]|[]}","[]",,
"Industry","0.0","Industry-{DBPedia_9621+Forbes_885}","DBPedia_9621+Forbes_885","{[, Logistics, ]|[, Transportation, ]}","[, Transportation, Logistics]",,
"Industry","0.0","Industry-{DBPedia_955+Forbes_51}","DBPedia_955+Forbes_51","{[]|[, Semiconductors, ]}","[, Semiconductors]",,
"Industry","0.0","Industry-{Forbes_543+SBTI_906}","Forbes_543+SBTI_906","{[, Transportation, ]|[]}","[, Transportation]",,
"Industry","0.0","Industry-{DBPedia_7214+SBTI_5006}","DBPedia_7214+SBTI_5006","{[, Telecommunication, ]|[]}","[, Telecommunication]",,
"Industry","0.0","Industry-{DBPedia_4429+Forbes_1748}","DBPedia_4429+Forbes_1748","{[, Chemicals, , Precious metal, ]|[, Chemicals, ]}","[, Precious metal, Chemicals]",,
"Industry","0.0","Industry-{Forbes_404+SBTI_905}","Forbes_404+SBTI_905","{[, Transportation, ]|[]}","[, Transportation]",,
"Industry","0.0","Industry-{DBPedia_8052+Forbes_403}","DBPedia_8052+Forbes_403","{[, Conglomerate (company), ]|[, Conglomerates, ]}","[, Conglomerates, Conglomerate (company)]",,
"Industry","0.0","Industry-{DBPedia_4910+Forbes_1586+SBTI_4129}","DBPedia_4910+Forbes_1586+SBTI_4129","{[, Cloud Computing, , Computer security, , Network security, ]|[, Technology Hardware & Equipment, ]|[]}","[, Technology Hardware & Equipment, Cloud Computing, Network security, Computer security]",,
"Industry","0.0","Industry-{DBPedia_8439+SBTI_5693}","DBPedia_8439+SBTI_5693","{[, Insurance, ]|[]}","[, Insurance]",,
"Industry","1.0","Industry-{DBPedia_6577+SBTI_1633}","DBPedia_6577+SBTI_1633","{[]|[]}","[]",,
"Industry","0.0","Industry-{DBPedia_1004+SBTI_4771}","DBPedia_1004+SBTI_4771","{[, Manufacturing, ]|[]}","[, Manufacturing]",,
"Industry","0.0","Industry-{DBPedia_6829+SBTI_875}","DBPedia_6829+SBTI_875","{[, Retail, ]|[]}","[, Retail]",,
"Industry","0.0","Industry-{DBPedia_872+Forbes_56}","DBPedia_872+Forbes_56","{[, Conglomerate (company), ]|[, Consumer Durables, ]}","[, Consumer Durables, Conglomerate (company)]",,
"Industry","0.0","Industry-{DBPedia_8714+Forbes_35}","DBPedia_8714+Forbes_35","{[, Financial services, ]|[, Insurance, ]}","[, Insurance, Financial services]",,
"Industry","0.0","Industry-{DBPedia_4507+SBTI_913}","DBPedia_4507+SBTI_913","{[, Forest product, ]|[]}","[, Forest product]",,
"Industry","0.6666666666666666","Industry-{DBPedia_5381+Forbes_32+SBTI_1164}","DBPedia_5381+Forbes_32+SBTI_1164","{[]|[, Media, ]|[]}","[, Media]",,
"Industry","0.0","Industry-{Forbes_1698+SBTI_4232}","Forbes_1698+SBTI_4232","{[, Banking, ]|[]}","[, Banking]",,
"Industry","1.0","Industry-{DBPedia_2679+Forbes_669}","DBPedia_2679+Forbes_669","{[, Retailing, ]|[, Retailing, ]}","[, Retailing]",,
"Industry","0.0","Industry-{DBPedia_3853+Forbes_295}","DBPedia_3853+Forbes_295","{[]|[, Banking, ]}","[, Banking]",,
"Industry","0.0","Industry-{Forbes_658+SBTI_5948}","Forbes_658+SBTI_5948","{[, Technology Hardware & Equipment, ]|[]}","[, Technology Hardware & Equipment]",,
"Industry","0.0","Industry-{DBPedia_8690+Forbes_583+SBTI_85}","DBPedia_8690+Forbes_583+SBTI_85","{[, Video game industry, ]|[, Consumer Durables, ]|[]}","[, Consumer Durables, Video game industry]",,
"Industry","0.0","Industry-{DBPedia_3820+SBTI_5510}","DBPedia_3820+SBTI_5510","{[, Chemical industry, ]|[]}","[, Chemical industry]",,
"Industry","0.0","Industry-{DBPedia_9327+Forbes_1395}","DBPedia_9327+Forbes_1395","{[, Health care, ]|[, Health Care Equipment & Services, ]}","[, Health care, Health Care Equipment & Services]",,
"Industry","0.0","Industry-{DBPedia_103+SBTI_5846}","DBPedia_103+SBTI_5846","{[, Telecommunication, ]|[]}","[, Telecommunication]",,
"Industry","0.0","Industry-{Forbes_548+SBTI_3347}","Forbes_548+SBTI_3347","{[, Consumer Durables, ]|[]}","[, Consumer Durables]",,
"Industry","0.0","Industry-{DBPedia_4767+SBTI_820}","DBPedia_4767+SBTI_820","{[, Real estate investment trust, ]|[]}","[, Real estate investment trust]",,
"Industry","0.0","Industry-{DBPedia_5826+SBTI_851}","DBPedia_5826+SBTI_851","{[, Food processing industry, ]|[]}","[, Food processing industry]",,
"Industry","0.0","Industry-{DBPedia_2458+Forbes_977}","DBPedia_2458+Forbes_977","{[, Tertiary sector of the economy, ]|[, Business Services & Supplies, ]}","[, Tertiary sector of the economy, Business Services & Supplies]",,
"Industry","1.0","Industry-{DBPedia_5540+SBTI_4285}","DBPedia_5540+SBTI_4285","{[]|[]}","[]",,
"Industry","0.0","Industry-{DBPedia_6751+Forbes_1184}","DBPedia_6751+Forbes_1184","{[]|[, IT Software & Services, ]}","[, IT Software & Services]",,
"Industry","0.0","Industry-{DBPedia_1352+Forbes_1375}","DBPedia_1352+Forbes_1375","{[, Petroleum industry, ]|[, Oil & Gas Operations, ]}","[, Oil & Gas Operations, Petroleum industry]",,
"Industry","1.0","Industry-{DBPedia_9709+SBTI_5322}","DBPedia_9709+SBTI_5322","{[]|[]}","[]",,
"Industry","0.0","Industry-{DBPedia_4406+Forbes_677+SBTI_4488}","DBPedia_4406+Forbes_677+SBTI_4488","{[, Waste management, ]|[, Business Services & Supplies, ]|[]}","[, Waste management, Business Services & Supplies]",,
"Industry","0.0","Industry-{DBPedia_4440+SBTI_4370}","DBPedia_4440+SBTI_4370","{[, Courier, ]|[]}","[, Courier]",,
"Industry","0.5","Industry-{DBPedia_1845+DBPedia_5053+DBPedia_7966+SBTI_1740}","DBPedia_1845+DBPedia_5053+DBPedia_7966+SBTI_1740","{[]|[, Real Estate, ]|[, Computer Aided Engineering, ]|[]}","[, Real Estate, Computer Aided Engineering]",,
"Industry","0.0","Industry-{DBPedia_10104+SBTI_4635}","DBPedia_10104+SBTI_4635","{[, Transportation, ]|[]}","[, Transportation]",,
"Industry","0.0","Industry-{DBPedia_5236+Forbes_447+SBTI_3749}","DBPedia_5236+Forbes_447+SBTI_3749","{[, E-commerce, , Fintech, ]|[, Media, ]|[]}","[, Fintech, Media, E-commerce]",,
"Industry","0.0","Industry-{DBPedia_666+Forbes_619+SBTI_3914}","DBPedia_666+Forbes_619+SBTI_3914","{[, Financial services, ]|[, Banking, ]|[]}","[, Banking, Financial services]",,
"Industry","0.0","Industry-{DBPedia_6487+Forbes_795}","DBPedia_6487+Forbes_795","{[, Energy, ]|[, Utilities, ]}","[, Utilities, Energy]",,
"Industry","0.0","Industry-{DBPedia_144+SBTI_4187}","DBPedia_144+SBTI_4187","{[, Confectionery, ]|[]}","[, Confectionery]",,
"Industry","0.0","Industry-{DBPedia_3817+SBTI_858}","DBPedia_3817+SBTI_858","{[, Inspection, , Product certification, , Test method, ]|[]}","[, Inspection, Test method, Product certification]",,
"Industry","0.0","Industry-{DBPedia_1592+SBTI_611}","DBPedia_1592+SBTI_611","{[, Mass media, , Telecommunication, ]|[]}","[, Telecommunication, Mass media]",,
"Industry","0.0","Industry-{DBPedia_2055+Forbes_360}","DBPedia_2055+Forbes_360","{[, Discount retailer, ]|[, Retailing, ]}","[, Discount retailer, Retailing]",,
"Industry","0.0","Industry-{DBPedia_4019+Forbes_627}","DBPedia_4019+Forbes_627","{[, Electronic components, ]|[, Capital Goods, ]}","[, Electronic components, Capital Goods]",,
"Industry","0.0","Industry-{DBPedia_7361+Forbes_320}","DBPedia_7361+Forbes_320","{[, Petroleum industry, ]|[, Oil & Gas Operations, ]}","[, Oil & Gas Operations, Petroleum industry]",,
"Industry","0.0","Industry-{DBPedia_867+SBTI_5635}","DBPedia_867+SBTI_5635","{[, Hospitality industry, , Tourism, ]|[]}","[, Tourism, Hospitality industry]",,
"Industry","0.0","Industry-{DBPedia_6571+Forbes_684+SBTI_5455}","DBPedia_6571+Forbes_684+SBTI_5455","{[, Mass media, ]|[, Business Services & Supplies, ]|[]}","[, Mass media, Business Services & Supplies]",,
"Industry","0.0","Industry-{DBPedia_10206+Forbes_1127}","DBPedia_10206+Forbes_1127","{[]|[, Retailing, ]}","[, Retailing]",,
"Industry","0.0","Industry-{DBPedia_7194+Forbes_631}","DBPedia_7194+Forbes_631","{[, Air Transport, ]|[, Transportation, ]}","[, Transportation, Air Transport]",,
"Industry","0.0","Industry-{DBPedia_9123+SBTI_4036}","DBPedia_9123+SBTI_4036","{[, Semiconductors, ]|[]}","[, Semiconductors]",,
"Industry","0.0","Industry-{DBPedia_5278+Forbes_1374}","DBPedia_5278+Forbes_1374","{[, Publishing, ]|[, Media, ]}","[, Publishing, Media]",,
"Industry","0.0","Industry-{DBPedia_6927+SBTI_5464}","DBPedia_6927+SBTI_5464","{[, Aerospace, , Arms industry, , Electronics, , Security, , Transport, ]|[]}","[, Aerospace, Arms industry, Electronics, Security, Transport]",,
"Industry","0.0","Industry-{DBPedia_2344+Forbes_973}","DBPedia_2344+Forbes_973","{[, Chemical industry, , Coal tar, , Nuclear power, , Oil and gas industry, ]|[, Chemicals, ]}","[, Nuclear power, Chemical industry, Coal tar, Oil and gas industry, Chemicals]",,
"Industry","1.0","Industry-{DBPedia_9028+SBTI_1507}","DBPedia_9028+SBTI_1507","{[]|[]}","[]",,
"Industry","0.0","Industry-{DBPedia_2196+Forbes_672}","DBPedia_2196+Forbes_672","{[, Oil and gas industry, ]|[, Oil & Gas Operations, ]}","[, Oil and gas industry, Oil & Gas Operations]",,
"Industry","0.0","Industry-{DBPedia_6277+SBTI_3509}","DBPedia_6277+SBTI_3509","{[, Retail, ]|[]}","[, Retail]",,
"Industry","0.0","Industry-{DBPedia_2866+Forbes_1014}","DBPedia_2866+Forbes_1014","{[]|[, Capital Goods, ]}","[, Capital Goods]",,
"Industry","0.0","Industry-{DBPedia_471+Forbes_371+SBTI_1354}","DBPedia_471+Forbes_371+SBTI_1354","{[, Financial services, ]|[, Banking, ]|[]}","[, Banking, Financial services]",,
"Industry","0.0","Industry-{DBPedia_10291+Forbes_737}","DBPedia_10291+Forbes_737","{[]|[, Utilities, ]}","[, Utilities]",,
"Industry","0.0","Industry-{Forbes_724+SBTI_3278}","Forbes_724+SBTI_3278","{[, Semiconductors, ]|[]}","[, Semiconductors]",,
"Industry","0.0","Industry-{DBPedia_9369+Forbes_385}","DBPedia_9369+Forbes_385","{[, List of petroleum companies, ]|[, Oil & Gas Operations, ]}","[, Oil & Gas Operations, List of petroleum companies]",,
"Industry","0.0","Industry-{Forbes_1148+SBTI_2624}","Forbes_1148+SBTI_2624","{[, Materials, ]|[]}","[, Materials]",,
"Industry","0.0","Industry-{DBPedia_5420+SBTI_5817}","DBPedia_5420+SBTI_5817","{[, Property Development, , Property Management, ]|[]}","[, Property Management, Property Development]",,
"Industry","0.0","Industry-{DBPedia_7384+Forbes_855}","DBPedia_7384+Forbes_855","{[, Real estate investment trust, , Self storage, ]|[, Diversified Financials, ]}","[, Real estate investment trust, Diversified Financials, Self storage]",,
"Industry","0.0","Industry-{DBPedia_647+Forbes_364+SBTI_2437}","DBPedia_647+Forbes_364+SBTI_2437","{[, Information technology, ]|[, Technology Hardware & Equipment, ]|[]}","[, Technology Hardware & Equipment, Information technology]",,
"Industry","0.0","Industry-{DBPedia_9263+Forbes_1090}","DBPedia_9263+Forbes_1090","{[, Car dealership, ]|[, Retailing, ]}","[, Car dealership, Retailing]",,
"Industry","0.0","Industry-{DBPedia_10374+DBPedia_8692+SBTI_214}","DBPedia_10374+DBPedia_8692+SBTI_214","{[, Access control, , Security, ]|[, Pharmaceutical industry, ]|[]}","[, Access control, Pharmaceutical industry, Security]",,
"Industry","0.0","Industry-{DBPedia_9469+Forbes_79+SBTI_5079}","DBPedia_9469+Forbes_79+SBTI_5079","{[, Automotive industry, , Production system (computer science), ]|[, Consumer Durables, ]|[]}","[, Consumer Durables, Automotive industry, Production system (computer science)]",,
"Industry","0.0","Industry-{DBPedia_10189+SBTI_3202}","DBPedia_10189+SBTI_3202","{[, Chemical industry, ]|[]}","[, Chemical industry]",,
"Industry","1.0","Industry-{DBPedia_9789+SBTI_4431}","DBPedia_9789+SBTI_4431","{[]|[]}","[]",,
"Industry","1.0","Industry-{DBPedia_2594+SBTI_3577}","DBPedia_2594+SBTI_3577","{[]|[]}","[]",,
"Industry","0.0","Industry-{DBPedia_7437+SBTI_4462}","DBPedia_7437+SBTI_4462","{[, Information and communications technology, ]|[]}","[, Information and communications technology]",,
"Industry","0.0","Industry-{DBPedia_9466+SBTI_3344}","DBPedia_9466+SBTI_3344","{[, Construction, , Engineering, ]|[]}","[, Engineering, Construction]",,
"Industry","0.0","Industry-{Forbes_178+SBTI_5506}","Forbes_178+SBTI_5506","{[, Insurance, ]|[]}","[, Insurance]",,
"Industry","0.6666666666666666","Industry-{DBPedia_44+DBPedia_4418+SBTI_5754}","DBPedia_44+DBPedia_4418+SBTI_5754","{[, Agricultural machinery, ]|[]|[]}","[, Agricultural machinery]",,
"Industry","0.0","Industry-{Forbes_820+SBTI_4215}","Forbes_820+SBTI_4215","{[, Insurance, ]|[]}","[, Insurance]",,
"Industry","0.0","Industry-{DBPedia_162+Forbes_862}","DBPedia_162+Forbes_862","{[, Conglomerate (company), ]|[, Conglomerates, ]}","[, Conglomerates, Conglomerate (company)]",,
"Industry","1.0","Industry-{DBPedia_3940+SBTI_2481}","DBPedia_3940+SBTI_2481","{[]|[]}","[]",,
"Industry","0.0","Industry-{DBPedia_1255+Forbes_1803}","DBPedia_1255+Forbes_1803","{[, Healthcare, ]|[, Health Care Equipment & Services, ]}","[, Healthcare, Health Care Equipment & Services]",,
"Industry","0.0","Industry-{DBPedia_644+Forbes_4}","DBPedia_644+Forbes_4","{[, Financial services, ]|[, Diversified Financials, ]}","[, Financial services, Diversified Financials]",,
"Industry","0.0","Industry-{DBPedia_2277+Forbes_226+SBTI_4704}","DBPedia_2277+Forbes_226+SBTI_4704","{[, Electrical equipment, ]|[, Capital Goods, ]|[]}","[, Electrical equipment, Capital Goods]","false","[, Electrical equipment, ]"
"Industry","0.0","Industry-{DBPedia_4653+Forbes_949}","DBPedia_4653+Forbes_949","{[]|[, Construction, ]}","[, Construction]",,
"Industry","0.0","Industry-{DBPedia_8809+Forbes_1839}","DBPedia_8809+Forbes_1839","{[, E-commerce, ]|[, Retailing, ]}","[, E-commerce, Retailing]",,
"Industry","1.0","Industry-{DBPedia_6790+SBTI_6025}","DBPedia_6790+SBTI_6025","{[]|[]}","[]",,
"Industry","0.0","Industry-{DBPedia_10212+SBTI_4883}","DBPedia_10212+SBTI_4883","{[, Chemical, ]|[]}","[, Chemical]",,
"Industry","0.0","Industry-{DBPedia_10036+SBTI_5698}","DBPedia_10036+SBTI_5698","{[, Dormitory, ]|[]}","[, Dormitory]",,
"Industry","0.0","Industry-{Forbes_1615+SBTI_36}","Forbes_1615+SBTI_36","{[, Construction, ]|[]}","[, Construction]",,
"Industry","0.0","Industry-{DBPedia_426+SBTI_5910}","DBPedia_426+SBTI_5910","{[, Entertainment, , Music industry, ]|[]}","[, Music industry, Entertainment]",,
"Industry","0.0","Industry-{DBPedia_10293+SBTI_5585}","DBPedia_10293+SBTI_5585","{[, Business-to-business, , Retail, ]|[]}","[, Retail, Business-to-business]",,
"Industry","0.0","Industry-{DBPedia_2737+SBTI_119}","DBPedia_2737+SBTI_119","{[, Architecture, , Construction, , Engineering, , Urban Planning, ]|[]}","[, Engineering, Construction, Urban Planning, Architecture]",,
"Industry","0.0","Industry-{Forbes_1147+SBTI_3206}","Forbes_1147+SBTI_3206","{[, Aerospace & Defense, ]|[]}","[, Aerospace & Defense]",,
"Industry","0.0","Industry-{DBPedia_4343+Forbes_74}","DBPedia_4343+Forbes_74","{[, Financial services, ]|[, Insurance, ]}","[, Insurance, Financial services]",,
"Industry","0.0","Industry-{DBPedia_4891+Forbes_1225}","DBPedia_4891+Forbes_1225","{[, Air Transport, ]|[, Transportation, ]}","[, Transportation, Air Transport]",,
"Industry","0.0","Industry-{Forbes_1979+SBTI_3269}","Forbes_1979+SBTI_3269","{[, Technology Hardware & Equipment, ]|[]}","[, Technology Hardware & Equipment]",,
"Industry","0.0","Industry-{DBPedia_1610+Forbes_1211}","DBPedia_1610+Forbes_1211","{[]|[, Aerospace & Defense, ]}","[, Aerospace & Defense]",,
"Industry","0.0","Industry-{Forbes_1636+SBTI_1325}","Forbes_1636+SBTI_1325","{[, Business Services & Supplies, ]|[]}","[, Business Services & Supplies]",,
"Industry","1.0","Industry-{DBPedia_4494+SBTI_4332}","DBPedia_4494+SBTI_4332","{[]|[]}","[]",,
"Industry","0.0","Industry-{DBPedia_7666+Forbes_736}","DBPedia_7666+Forbes_736","{[, Cryptocurrency, ]|[, IT Software & Services, ]}","[, IT Software & Services, Cryptocurrency]",,
"Industry","0.0","Industry-{DBPedia_3983+SBTI_5407}","DBPedia_3983+SBTI_5407","{[, Drink industry, , Food industry, ]|[]}","[, Food industry, Drink industry]",,
"Industry","1.0","Industry-{DBPedia_1372+SBTI_2055}","DBPedia_1372+SBTI_2055","{[]|[]}","[]",,
"Industry","1.0","Industry-{DBPedia_8821+SBTI_297}","DBPedia_8821+SBTI_297","{[]|[]}","[]",,
"Industry","1.0","Industry-{DBPedia_8722+Forbes_870}","DBPedia_8722+Forbes_870","{[, Utilities, ]|[, Utilities, ]}","[, Utilities]",,
"Industry","0.0","Industry-{DBPedia_7096+SBTI_3320}","DBPedia_7096+SBTI_3320","{[, Luxury goods, ]|[]}","[, Luxury goods]",,
"Industry","0.0","Industry-{DBPedia_6631+Forbes_1263}","DBPedia_6631+Forbes_1263","{[, Chemical industry, ]|[, Chemicals, ]}","[, Chemical industry, Chemicals]",,
"Industry","1.0","Industry-{DBPedia_9837+SBTI_2650}","DBPedia_9837+SBTI_2650","{[]|[]}","[]",,
"Industry","0.0","Industry-{DBPedia_3061+SBTI_5204}","DBPedia_3061+SBTI_5204","{[, Agrobusiness, , Chemicals, ]|[]}","[, Agrobusiness, Chemicals]",,
"Industry","0.0","Industry-{DBPedia_1344+Forbes_697+SBTI_4612}","DBPedia_1344+Forbes_697+SBTI_4612","{[, Aerospace industry, , Defense industry, ]|[, Aerospace & Defense, ]|[]}","[, Aerospace & Defense, Defense industry, Aerospace industry]",,
"Industry","1.0","Industry-{DBPedia_7401+SBTI_4573}","DBPedia_7401+SBTI_4573","{[]|[]}","[]",,
"Industry","0.0","Industry-{DBPedia_9814+SBTI_2610}","DBPedia_9814+SBTI_2610","{[, Retail, ]|[]}","[, Retail]",,
"Industry","0.0","Industry-{DBPedia_5937+Forbes_886}","DBPedia_5937+Forbes_886","{[, Steel, ]|[, Materials, ]}","[, Materials, Steel]",,
"Industry","0.0","Industry-{DBPedia_2137+SBTI_6051}","DBPedia_2137+SBTI_6051","{[, Machinery, ]|[]}","[, Machinery]",,
"Industry","0.0","Industry-{DBPedia_5623+Forbes_955}","DBPedia_5623+Forbes_955","{[, Petroleum industry, ]|[, Oil & Gas Operations, ]}","[, Oil & Gas Operations, Petroleum industry]",,
"Industry","0.0","Industry-{DBPedia_1245+SBTI_773}","DBPedia_1245+SBTI_773","{[, Management consulting, ]|[]}","[, Management consulting]",,
"Industry","0.0","Industry-{DBPedia_995+Forbes_430+SBTI_2625}","DBPedia_995+Forbes_430+SBTI_2625","{[, Tobacco industry, ]|[, Food, Drink & Tobacco, ]|[]}","[, Food, Drink & Tobacco, Tobacco industry]",,
"Industry","0.0","Industry-{DBPedia_6856+Forbes_655}","DBPedia_6856+Forbes_655","{[, Public Utility, ]|[, Utilities, ]}","[, Utilities, Public Utility]",,
"Industry","0.0","Industry-{DBPedia_2687+Forbes_1363}","DBPedia_2687+Forbes_1363","{[, Alcoholic drink, ]|[, Food, Drink & Tobacco, ]}","[, Food, Drink & Tobacco, Alcoholic drink]",,
"Industry","0.0","Industry-{DBPedia_8628+Forbes_284+SBTI_4619}","DBPedia_8628+Forbes_284+SBTI_4619","{[, Building material, ]|[, Construction, ]|[]}","[, Building material, Construction]",,
"Industry","0.0","Industry-{DBPedia_8638+Forbes_374}","DBPedia_8638+Forbes_374","{[, Biotechnology, ]|[, Drugs & Biotechnology, ]}","[, Biotechnology, Drugs & Biotechnology]",,
"Industry","0.0","Industry-{DBPedia_5764+SBTI_801}","DBPedia_5764+SBTI_801","{[, Food processing, ]|[]}","[, Food processing]",,
"Industry","0.0","Industry-{DBPedia_1207+SBTI_5732}","DBPedia_1207+SBTI_5732","{[, Electronics, , Lighting, ]|[]}","[, Lighting, Electronics]",,
"Industry","1.0","Industry-{DBPedia_9158+SBTI_6045}","DBPedia_9158+SBTI_6045","{[]|[]}","[]",,
"Industry","0.0","Industry-{DBPedia_3081+SBTI_862}","DBPedia_3081+SBTI_862","{[, Construction, ]|[]}","[, Construction]",,
"Industry","0.0","Industry-{DBPedia_7101+Forbes_235}","DBPedia_7101+Forbes_235","{[, Financial services, ]|[, Diversified Financials, ]}","[, Financial services, Diversified Financials]",,
"Industry","0.0","Industry-{Forbes_1986+SBTI_5183}","Forbes_1986+SBTI_5183","{[, Food, Drink & Tobacco, ]|[]}","[, Food, Drink & Tobacco]",,
"Industry","0.0","Industry-{DBPedia_2399+Forbes_712}","DBPedia_2399+Forbes_712","{[]|[, IT Software & Services, ]}","[, IT Software & Services]",,
"Industry","0.0","Industry-{DBPedia_9182+SBTI_5975}","DBPedia_9182+SBTI_5975","{[, Retail, ]|[]}","[, Retail]",,
"Industry","0.0","Industry-{DBPedia_6825+Forbes_671}","DBPedia_6825+Forbes_671","{[, Natural gas, , Petroleum, ]|[, Oil & Gas Operations, ]}","[, Oil & Gas Operations, Natural gas, Petroleum]",,
"Industry","0.0","Industry-{DBPedia_939+SBTI_3178}","DBPedia_939+SBTI_3178","{[, Consulting, ]|[]}","[, Consulting]",,
"Industry","0.0","Industry-{DBPedia_3656+SBTI_6137}","DBPedia_3656+SBTI_6137","{[, Digital media, , Internet, ]|[]}","[, Digital media, Internet]",,
"Industry","0.0","Industry-{DBPedia_3875+Forbes_1788}","DBPedia_3875+Forbes_1788","{[, Appliance industry, , Automotive industry, , Financial industry, , Insurance industry, ]|[, Consumer Durables, ]}","[, Insurance industry, Consumer Durables, Automotive industry, Appliance industry, Financial industry]",,
"Industry","0.0","Industry-{DBPedia_8001+SBTI_2721}","DBPedia_8001+SBTI_2721","{[, Tourism, ]|[]}","[, Tourism]",,
"Industry","0.6666666666666666","Industry-{DBPedia_10660+Forbes_241+SBTI_3795}","DBPedia_10660+Forbes_241+SBTI_3795","{[]|[, Media, ]|[]}","[, Media]","false","[, Entertaining, ]"
"Industry","0.0","Industry-{DBPedia_2707+Forbes_522+SBTI_1301}","DBPedia_2707+Forbes_522+SBTI_1301","{[, Automotive industry, , Heavy equipment (construction), ]|[, Capital Goods, ]|[]}","[, Automotive industry, Heavy equipment (construction), Capital Goods]",,
"Industry","1.0","Industry-{DBPedia_10226+Forbes_1161}","DBPedia_10226+Forbes_1161","{[, Insurance, ]|[, Insurance, ]}","[, Insurance]",,
"Industry","0.0","Industry-{DBPedia_1992+Forbes_368}","DBPedia_1992+Forbes_368","{[, Telecommunications, ]|[, Telecommunications Services, ]}","[, Telecommunications Services, Telecommunications]",,
"Industry","0.0","Industry-{DBPedia_1556+SBTI_70}","DBPedia_1556+SBTI_70","{[, Electronics industry, ]|[]}","[, Electronics industry]",,
"Industry","0.0","Industry-{Forbes_505+SBTI_2722}","Forbes_505+SBTI_2722","{[, IT Software & Services, ]|[]}","[, IT Software & Services]",,
"Industry","0.0","Industry-{DBPedia_4800+SBTI_856}","DBPedia_4800+SBTI_856","{[, Financial services, , Healthcare, ]|[]}","[, Healthcare, Financial services]",,
"Industry","0.0","Industry-{DBPedia_7732+Forbes_227}","DBPedia_7732+Forbes_227","{[, Conglomerate (company), ]|[, Conglomerates, ]}","[, Conglomerates, Conglomerate (company)]",,
"Industry","0.0","Industry-{Forbes_231+SBTI_1429}","Forbes_231+SBTI_1429","{[, Banking, ]|[]}","[, Banking]",,
"Industry","0.0","Industry-{DBPedia_7386+Forbes_1599}","DBPedia_7386+Forbes_1599","{[, Electronic Component, , Semiconductor, ]|[, Technology Hardware & Equipment, ]}","[, Semiconductor, Technology Hardware & Equipment, Electronic Component]",,
