UID,company,label,industries,keyPeople,founders,hqLocationCountry,revenue,assets,netIncome,foundingYear,type,keyPeopleFoundersCombined
DBPedia_9468,http://dbpedia.org/resource/Starbucks,Starbucks,Coffeehouse,"Laxman Narasimhan, Mellody Hobson","Gordon Bowker, Jerry Baldwin, Zev Siegl",United States,29060000000,31390000000.0,4200000000.0,1971.0,Public company,"Gordon Bowker, Jerry Baldwin, Laxman Narasimhan, Mellody Hobson, Zev Siegl"
DBPedia_9469,http://dbpedia.org/resource/Stellantis,Stellantis,"Automotive industry, Production system (computer science)","Carlos Tavares, John Elkann",,Netherlands,142939929600,161453516800.0,14498864128.0,2021.0,Public company,"Carlos Tavares, John Elkann"
DBPedia_9470,http://dbpedia.org/resource/Stolt-Nielsen,Stolt-Nielsen,Conglomerate (company),Samuel Cooperman,Jacob Stolt-Nielsen,,1983,3894.0,133100000.0,1959.0,Public company,"Jacob Stolt-Nielsen, Samuel Cooperman"
DBPedia_9471,http://dbpedia.org/resource/Smart_Technologies,Smart Technologies,"Computer software, Computer technology",Nicholas Svensson,,,492900000,,24100000.0,1987.0,Subsidiary,Nicholas Svensson
DBPedia_9472,http://dbpedia.org/resource/Statnett,Statnett,Electricity,Hilde Tonne,,,5906000000,,1103000000.0,1992.0,Statsforetak,Hilde Tonne
DBPedia_9473,http://dbpedia.org/resource/Steen_&_Strøm,Steen & Strøm,Real estate,"Olav Line (CEO), Peter Arne Ruzicka (Chairman)",,,2010,,1084.0,1797.0,Public company,"Olav Line (CEO), Peter Arne Ruzicka (Chairman)"
DBPedia_9474,http://dbpedia.org/resource/Sivensa,Sivensa,Steel,,,,1700000000,,23700000.0,1948.0,Public company,
DBPedia_9475,http://dbpedia.org/resource/Smith's_Food_and_Drug,Smith's Food and Drug,Retail,Kenny Kimball,,U.S.,4000000000,,,1911.0,Subsidiary,Kenny Kimball
DBPedia_9476,http://dbpedia.org/resource/Starz_Inc.,Starz Inc.,Pay television,"Alison Hoffman, Audrey Lee, Jeffrey Hirsch, Scott Macdonald",,United States,1631000000,,,1991.0,Subsidiary,"Alison Hoffman, Audrey Lee, Jeffrey Hirsch, Scott Macdonald"
DBPedia_9477,http://dbpedia.org/resource/SinnerSchrader,SinnerSchrader,E-commerce,,,Germany,53268383,,,1996.0,Aktiengesellschaft,
DBPedia_9478,http://dbpedia.org/resource/Stradivarius_(clothing_brand),Stradivarius (clothing brand),Retailing,,,,1714,,,1994.0,S.A. (corporation),
DBPedia_9479,http://dbpedia.org/resource/Claxton_Engineering_Ltd,Claxton Engineering Ltd,,,,,60000000,,,1985.0,Privately held company,
DBPedia_9480,http://dbpedia.org/resource/Smartmatic,Smartmatic,"Electronic voting, Information Technology","Antonio Mugica, CEO, Peter V. Neffenger, Chairman",,,250000000,,,2000.0,Privately held company,"Antonio Mugica, CEO, Peter V. Neffenger, Chairman"
DBPedia_9481,http://dbpedia.org/resource/Smarties_Candy_Company,Smarties Candy Company,Confectionery,"Jessica Dee Sawyer, Liz Dee, Sarah Dee",,,15000000,,,1949.0,Privately held company,"Jessica Dee Sawyer, Liz Dee, Sarah Dee"
DBPedia_9482,http://dbpedia.org/resource/Steve_Madden_(company),Steve Madden (company),Footwear,"Edward Rosenfeld, Steve Madden",,,1900000000,,,1990.0,Public company,"Edward Rosenfeld, Steve Madden"
DBPedia_9483,http://dbpedia.org/resource/Studio_Signpost,Studio Signpost,Animation studio,Ken Hagino,,,1160000000,,,1959.0,Kabushiki-gaisha,Ken Hagino
DBPedia_9484,http://dbpedia.org/resource/Clough_Harbour,Clough Harbour,,"CEO, Jim Stephenson (Clough Harbour)",,,320000000,,,1952.0,Limited liability partnership,"CEO, Jim Stephenson (Clough Harbour)"
DBPedia_9485,http://dbpedia.org/resource/Statoil_Fuel_&_Retail,Statoil Fuel & Retail,"Convenience store, Petroleum industry",,,,73700000000,,,,Wholly owned subsidiary,
DBPedia_9486,http://dbpedia.org/resource/Cleanaway,Cleanaway,Waste management,Mark Chellew,Brambles Limited,,2400000000,,153000000.0,1979.0,,"Brambles Limited, Mark Chellew"
DBPedia_9487,http://dbpedia.org/resource/Össur,Össur,Health care,"Jon Sigurdsson, Niels Jacobsen, Sveinn Solvason",,,686000000,1091000000.0,69000000.0,1971.0,Public company,"Jon Sigurdsson, Niels Jacobsen, Sveinn Solvason"
DBPedia_9488,http://dbpedia.org/resource/Zinifex,Zinifex,,,,,4600000000,,1300000000.0,2002.0,Public company,
DBPedia_9489,http://dbpedia.org/resource/Friesland_Bank,Friesland Bank,Banking,,,,356832947,,100462054.0,1913.0,Private company,
DBPedia_9490,http://dbpedia.org/resource/Överskottsbolaget,Överskottsbolaget,,,,,4130000000,,,1948.0,Aktiebolag,
DBPedia_9491,http://dbpedia.org/resource/Function_Drinks,Function Drinks,Beverage,,,,10000000,,,2004.0,Privately Owned,
DBPedia_9492,http://dbpedia.org/resource/Yves_Saint_Laurent_(brand),Yves Saint Laurent (brand),Fashion industry,,"Pierre Bergé, Yves Saint Laurent (designer)",,2368235520,,,1962.0,Subsidiary,
DBPedia_9493,http://dbpedia.org/resource/Frontier_California,Frontier California,Telecommunications,,,,8600000000,,,1929.0,Private company,
DBPedia_9494,http://dbpedia.org/resource/Heller_Ehrman,Heller Ehrman,,,,,507000000,,,1890.0,Limited Liability Partnership,
DBPedia_9495,http://dbpedia.org/resource/BNY_Mellon,BNY Mellon,"Bank, Financial services","Emily Portney, Robin Vince","Aaron Burr, Alexander Hamilton, Thomas Mellon",,15900000000,470533000000.0,3550000000.0,2007.0,Public company,"Aaron Burr, Alexander Hamilton, Emily Portney, Robin Vince, Thomas Mellon"
DBPedia_9496,http://dbpedia.org/resource/Backblaze,Backblaze,"Cloud storage, Remote backup service","Brian Wilson, Frank P. Patchel, Gleb Budman, Kevin Gay",,,67500000,163600000.0,-21700000.0,2007.0,Public company,"Brian Wilson, Frank P. Patchel, Gleb Budman, Kevin Gay"
DBPedia_9497,http://dbpedia.org/resource/Baker_Hughes,Baker Hughes,Hydrocarbon exploration,Lorenzo Simonelli,,,20500000000,35310000000.0,-219000000.0,1907.0,Public company,Lorenzo Simonelli
DBPedia_9498,http://dbpedia.org/resource/BAE_Systems,BAE Systems,"Aerospace manufacturer, Arms industry, Information security",,,,19520000000,27140000000.0,1910000000.0,1999.0,Public limited company,
DBPedia_9499,http://dbpedia.org/resource/Azienda_Trasporti_Milanesi,Azienda Trasporti Milanesi,,Gioia Ghezzi,,,848708886,,6419609.0,1931.0,Società per azioni,Gioia Ghezzi
DBPedia_9500,http://dbpedia.org/resource/Avia_Solutions_Group,Avia Solutions Group,"Aviation, Tourism","Jonas Janukenas, Linas Dovydenas, Tom Klein, Zilvinas Lapinskas, Gediminas Ziemelis, Vygaudas Usackas",,,949173760,,32328294.0,2010.0,Private company,"Jonas Janukenas, Linas Dovydenas, Tom Klein, Zilvinas Lapinskas, Gediminas Ziemelis, Vygaudas Usackas"
DBPedia_9501,http://dbpedia.org/resource/Bally_Technologies,Bally Technologies,"Accounting systems, Casino game","David Robbins, Richard Haddrill",,,997000000,970467000.0,,1968.0,Division (business),"David Robbins, Richard Haddrill"
DBPedia_9502,http://dbpedia.org/resource/Autogrill,Autogrill,Catering,"Paolo Roverato , Gianmario Tondato Da Ruos",,,1879552000,,,1947.0,Società per azioni,"Paolo Roverato , Gianmario Tondato Da Ruos"
DBPedia_9503,http://dbpedia.org/resource/AvePoint,AvePoint,Computer software,"Tianyi Jiang, Xunkai Gong",,,151500000,,,2001.0,Public,"Tianyi Jiang, Xunkai Gong"
DBPedia_9504,http://dbpedia.org/resource/Axalta,Axalta,Coating,Robert Bryant,,,4800000000,,,1866.0,Public company,Robert Bryant
DBPedia_9505,http://dbpedia.org/resource/BDO_Global,BDO Global,"Accounting, Audit, Consultant, Tax","Patrick Kramer, Global CEO",,,11800000000,,,1963.0,Professional services network,"Patrick Kramer, Global CEO"
DBPedia_9506,http://dbpedia.org/resource/BE&K,BE&K,"Construction, Engineering","Clyde M. Smith, Chief Financial Officer, T. Michael Goodrich, Chairman and Chief Executive Officer",,,2000000000,,,1972.0,Subsidiary,"Clyde M. Smith, Chief Financial Officer, T. Michael Goodrich, Chairman and Chief Executive Officer"
DBPedia_9507,http://dbpedia.org/resource/Australian_Ethical_Investment,Australian Ethical Investment,,,,,58700000,,,1986.0,Public company,
DBPedia_9508,http://dbpedia.org/resource/BT_Enterprise,BT Enterprise,Telecommunication,Rob Shuter,,,5340000000,,,,Division (business),Rob Shuter
DBPedia_9509,http://dbpedia.org/resource/Avid_Technology,Avid Technology,"Computer software, Multimedia, Technology",Jeff Rosica,,,360500000,265840000.0,-10674000.0,,,Jeff Rosica
DBPedia_9510,http://dbpedia.org/resource/Banco_do_Brasil,Banco do Brasil,Financial services,Fausto de Andrade Ribeiro,John VI of Portugal,,53000000000,1900000000000.0,19700000000.0,1808.0,S.A. (corporation),"Fausto de Andrade Ribeiro, John VI of Portugal"
DBPedia_9511,http://dbpedia.org/resource/Bristol_Myers_Squibb,Bristol Myers Squibb,Pharmaceuticals,"David Elkins, Giovanni Caforio, M.D.",,,46390000000,109310000000.0,6990000000.0,1887.0,Public company,"David Elkins, Giovanni Caforio, M.D."
DBPedia_9512,http://dbpedia.org/resource/Baltika_Breweries,Baltika Breweries,Beverages,Denis Sherstennikov,,,89300000000,,6300000000.0,1990.0,Limited liability company,Denis Sherstennikov
DBPedia_9513,http://dbpedia.org/resource/Bank_of_Baroda_Uganda_Limited,Bank of Baroda Uganda Limited,Capital markets,"CEO and Managing Director, Raj Kumar Meena, Vastina Rukimirana Nsanze, Chairperson",,,12048200,498172000.0,,1953.0,Subsidiary,"CEO and Managing Director, Raj Kumar Meena, Vastina Rukimirana Nsanze, Chairperson"
DBPedia_9514,http://dbpedia.org/resource/British_Land,British Land,Real estate,,,,468000000,,,1856.0,Public limited company,
DBPedia_9515,http://dbpedia.org/resource/Broadcom_Inc.,Broadcom Inc.,"Computer software, Semiconductor industry","Henry Samueli, Tan Hock Eng",,,27450000000,75570000000.0,6740000000.0,,Public company,"Henry Samueli, Tan Hock Eng"
DBPedia_9516,http://dbpedia.org/resource/Banglalink,Banglalink,Telecommunications,Erik Aas,,Bangladesh,500000000,,,,Subsidiary,Erik Aas
DBPedia_9517,http://dbpedia.org/resource/Baltimore_and_Potomac_Railroad,Baltimore and Potomac Railroad,Rail transport,,"Oden Bowie, Thomas Fielder Bowie, Walter Bowie, William Duckett Bowie",,290996,12791586.0,,1853.0,,
DBPedia_9518,http://dbpedia.org/resource/CKE_Restaurants,CKE Restaurants,Restaurant,Ned Lyerly,Carl Karcher,,1280000000,1480000000.0,-6261000.0,1956.0,Subsidiary,"Carl Karcher, Ned Lyerly"
DBPedia_9519,http://dbpedia.org/resource/Centene_Corporation,Centene Corporation,"Insurance, Managed care","Brent Layton, Sarah London",,,111115000000,68719000000.0,1808000000.0,1984.0,Public company,"Brent Layton, Sarah London"
DBPedia_9520,http://dbpedia.org/resource/Celestica,Celestica,Electronics,Rob Mionis,,,6600000000,3700000000.0,100000000.0,1994.0,Public company,Rob Mionis
DBPedia_9521,http://dbpedia.org/resource/Cementos_Pacasmayo,Cementos Pacasmayo,Cement,,Luis Hochschild Plaut,,378200000,,24900000.0,1949.0,Public company,
DBPedia_9522,http://dbpedia.org/resource/Budget_Rent_a_Car,Budget Rent a Car,Car rental,,"Julius Lederer (businessman), Morris Mirkin",United States,3200000000,,,1958.0,Subsidiary,
DBPedia_9523,http://dbpedia.org/resource/Cava_(restaurant),Cava (restaurant),Restaurant,Brett Schulman,,,541000000,,,2011.0,Privately held company,Brett Schulman
DBPedia_9524,http://dbpedia.org/resource/C.G._Haenel,C.G. Haenel,,,,,6719398,,,1840.0,GmbH,
DBPedia_9525,http://dbpedia.org/resource/Buona,Buona,Restaurant,,,,81000000,,,1981.0,Private company,
DBPedia_9526,http://dbpedia.org/resource/Bruegger's,Bruegger's,Restaurants,"Michael Bregman, Founder, Michael Dressell, Founder, Nordahl Brue, Founder",,,254500000,,,1983.0,Subsidiary,"Michael Bregman, Founder, Michael Dressell, Founder, Nordahl Brue, Founder"
DBPedia_9527,http://dbpedia.org/resource/Burckhardt_Compression,Burckhardt Compression,Gas compressor,"Marcel Pawlicek, Valentin Vogt",,,599,,,1844.0,SIX Swiss Exchange,"Marcel Pawlicek, Valentin Vogt"
DBPedia_9528,http://dbpedia.org/resource/Butterball,Butterball,Poultry,"Jay Jandrain, President and CEO",,,1500000000,,,2006.0,Private company,"Jay Jandrain, President and CEO"
DBPedia_9529,http://dbpedia.org/resource/Toho_Gas,Toho Gas,Energy,,,,461199,550599.0,21485.0,1922.0,Public company,
DBPedia_9530,http://dbpedia.org/resource/TransUnion,TransUnion,Information technology,"Christopher Cartwright,, President/CEO",,,2656000000,7113000000.0,346900000.0,1968.0,Public company,"Christopher Cartwright,, President/CEO"
DBPedia_9531,http://dbpedia.org/resource/Topps,Topps,"Collectable, Confectionery",,,,91600000,,101000000.0,1938.0,Privately held company,
DBPedia_9532,http://dbpedia.org/resource/Tofaş,Tofaş,Automotive,"Cengiz Eroldu, Fabrizio Renzi",,,26200000000,,4000000000.0,1968.0,S.A. (corporation),"Cengiz Eroldu, Fabrizio Renzi"
DBPedia_9533,http://dbpedia.org/resource/Tokio_Marine,Tokio Marine,Insurance,"Satoru Komiya, Shuzo Sumi",,,4579076,,254540.0,1879.0,Public company,"Satoru Komiya, Shuzo Sumi"
DBPedia_9534,http://dbpedia.org/resource/Times_Mirror_Company,Times Mirror Company,Print media,,,United States,3400000000,,,1884.0,Public company,
DBPedia_9535,http://dbpedia.org/resource/Certisign,Certisign,Digital certificates,"Julio Cosentino, vice-presidente",,,245,,,1996.0,Private company,"Julio Cosentino, vice-presidente"
DBPedia_9536,http://dbpedia.org/resource/Agfa-Gevaert,Agfa-Gevaert,,"Chief Executive Officer, Pascal Juéry",,,1,,,1964.0,Naamloze vennootschap,"Chief Executive Officer, Pascal Juéry"
DBPedia_9537,"http://dbpedia.org/resource/UBS_Securities,_China_branch","UBS Securities, China branch",,,,China,9,27286011844.0,2201310524.0,2006.0,Joint venture,
DBPedia_9538,http://dbpedia.org/resource/Wacom,Wacom,"Input device, Software",Nobutaka Ide,,,74557000000,51457000000.0,9800000000.0,1983.0,Public company,Nobutaka Ide
DBPedia_9539,http://dbpedia.org/resource/Watsco,Watsco,HVAC,"Aaron J. Nahmad, Albert H. Nahmad, Ana M. Menendez",,,6280000000,3090000000.0,498740000.0,1956.0,Public company,"Aaron J. Nahmad, Albert H. Nahmad, Ana M. Menendez"
DBPedia_9540,http://dbpedia.org/resource/Walker_&_Dunlop,Walker & Dunlop,Real estate,Willy Walker Howard Smith Steve Theobald Rich Lucas Paula Pryor,,,1084000000,4651000000.0,246000000.0,1937.0,Public company,Willy Walker Howard Smith Steve Theobald Rich Lucas Paula Pryor
DBPedia_9541,http://dbpedia.org/resource/Washington_Federal,Washington Federal,Financial services,"Brent J. Beardall, CEO",,,621265000,18794000000.0,173438000.0,1917.0,Public company,"Brent J. Beardall, CEO"
DBPedia_9542,http://dbpedia.org/resource/Weir_Group,Weir Group,Engineering,"Charles Berry,, Jon Stanton,, William Weir,",,,1933,,259000000.0,1871.0,Public company,"Charles Berry,, Jon Stanton,, William Weir,"
DBPedia_9543,http://dbpedia.org/resource/U-Haul,U-Haul,Rentals,"Jamie Lee, John Taylor, Joe Shoen",Leonard Shoen,U.S.,4540000000,,,1945.0,Subsidiary,"Jamie Lee, Joe Shoen, John Taylor, Leonard Shoen"
DBPedia_9544,"http://dbpedia.org/resource/Trinity_Health_(Minot,_North_Dakota)","Trinity Health (Minot, North Dakota)",,"John M. Kutch, President/CEO",,,124,,,1929.0,Not-for-profit,"John M. Kutch, President/CEO"
DBPedia_9545,http://dbpedia.org/resource/Tri_Pointe_Homes,Tri Pointe Homes,Home construction,"Douglas F. Bauer, CEOThomas J. Mitchell, COOGlenn J. Keeler, CFO",,,3970000000,4336000000.0,469000000.0,,Public company,"Douglas F. Bauer, CEOThomas J. Mitchell, COOGlenn J. Keeler, CFO"
DBPedia_9546,http://dbpedia.org/resource/W._A._G._Payment_Solutions,W. A. G. Payment Solutions,,,,,1546,754546150.0,9115827.0,,Public limited company,
DBPedia_9547,http://dbpedia.org/resource/Trivago,Trivago,"Hotel, Information technology, Marketing, Tourism","Alexander Forstbach, Anja Honnefelder, Axel Hefer, Jon Armitage, Matthias Tillmann",,,361500000,,,,Public company,"Alexander Forstbach, Anja Honnefelder, Axel Hefer, Jon Armitage, Matthias Tillmann"
DBPedia_9548,http://dbpedia.org/resource/Weber_Shandwick,Weber Shandwick,Marketing communications,"Andy Polansky, Gail Heimann, Susan Howe",,,831000000,,,,Subsidiary,"Andy Polansky, Gail Heimann, Susan Howe"
DBPedia_9549,http://dbpedia.org/resource/Wegener_(company),Wegener (company),,Joop Munsterman Manager of the Board of Directors and CEO),,,638107904,,,1988.0,,Joop Munsterman Manager of the Board of Directors and CEO)
DBPedia_9550,http://dbpedia.org/resource/WTS_Group,WTS Group,,"Fritz Esterer, Franz Prinz zu Hohenlohe, Johannes Krabichler, Jürgen Scholz",,,172260940,,,,,"Fritz Esterer, Franz Prinz zu Hohenlohe, Johannes Krabichler, Jürgen Scholz"
DBPedia_9551,http://dbpedia.org/resource/A10_Networks,A10 Networks,Computer network,Dhrupad Trivedi,,,250000000,393000000.0,95000000.0,2004.0,Public company,Dhrupad Trivedi
DBPedia_9552,http://dbpedia.org/resource/Wharf_Real_Estate_Investment_Company,Wharf Real Estate Investment Company,,Stephen Ng,The Wharf (Holdings),,16043,284341.0,3928.0,2017.0,Listed company,"Stephen Ng, The Wharf (Holdings)"
DBPedia_9553,http://dbpedia.org/resource/A._T._Cross_Company,A. T. Cross Company,Writing implement,Robert Baird,,,158300000,144630000.0,6370000.0,1846.0,Limited liability company,Robert Baird
DBPedia_9554,http://dbpedia.org/resource/West_Whitlawburn_Housing_Co-operative,West Whitlawburn Housing Co-operative,,"Anne Anderson, Paul Farrell",,,4644342,40500800.0,555915.0,1989.0,Housing co-operative,"Anne Anderson, Paul Farrell"
DBPedia_9555,http://dbpedia.org/resource/A1_Telekom_Austria,A1 Telekom Austria,Telecommunications industry,"Marcus Grausam, Sonja Wallner",,,2515780352,,280.0,1996.0,Subsidiary,"Marcus Grausam, Sonja Wallner"
DBPedia_9556,http://dbpedia.org/resource/DnB_NORD,DnB NORD,Banking,Rune Bjerke,,,41444121,,12592998.0,2006.0,Joint venture,Rune Bjerke
DBPedia_9557,http://dbpedia.org/resource/Dragon_Oil,Dragon Oil,Oil,"Ali Al Jarwan( ), Hamdan bin Rashid Al Maktoum",,,1,,650500000.0,1971.0,Public limited company,"Ali Al Jarwan( ), Hamdan bin Rashid Al Maktoum"
DBPedia_9558,http://dbpedia.org/resource/GC_Rieber_Shipping,GC Rieber Shipping,Shipping,"Einar Ytredal, CEO .",,,392000000,,39000000.0,1981.0,Privately Held Company,"Einar Ytredal, CEO ."
DBPedia_9559,http://dbpedia.org/resource/Windtree_Therapeutics,Windtree Therapeutics,,"John G. Cooper, Mr. John A. Tattory, Thomas F. Miller Ph.D.",,,510,,,1992.0,Public company,"John G. Cooper, Mr. John A. Tattory, Thomas F. Miller Ph.D."
DBPedia_9560,http://dbpedia.org/resource/Mirat,Mirat,Agriculture,,,,78001408,,,1812.0,S.A. (corporation),
DBPedia_9561,http://dbpedia.org/resource/84_Lumber,84 Lumber,"Building material, Retail","Joe Hardy, Maggie Hardy Knox",Joseph A. Hardy III,,3900000000,,,1956.0,Privately held,"Joe Hardy, Joseph A. Hardy III, Maggie Hardy Knox"
DBPedia_9562,http://dbpedia.org/resource/WidePoint_Corporation,WidePoint Corporation,"Identity Management, Mobility Management, Technology, Telecommunications","CEO: Jin Kang, CSMO: Jason Holloway",,,83700000,,,1997.0,Public company,"CEO: Jin Kang, CSMO: Jason Holloway"
DBPedia_9563,http://dbpedia.org/resource/WinCo_Foods,WinCo Foods,Retail,"David Butler, CFO, Gary Piva, Chairman, Grant Haag, President/CEO, Richard Charrier, COO",,,8200000000,,,1967.0,Privately held company,"David Butler, CFO, Gary Piva, Chairman, Grant Haag, President/CEO, Richard Charrier, COO"
DBPedia_9564,http://dbpedia.org/resource/GBC_International_Bank,GBC International Bank,Finance and Insurance,,,,223595000,,,1976.0,Privately held company,
DBPedia_9565,http://dbpedia.org/resource/Joie_de_Vivre_Hospitality,Joie de Vivre Hospitality,,"Michael J. Wisner, Niki Leondakis, Chip Conley, John Pritzker",,,240000000,,,1987.0,Private company,"Michael J. Wisner, Niki Leondakis, Chip Conley, John Pritzker"
DBPedia_9566,http://dbpedia.org/resource/OT_Africa_Line,OT Africa Line,"Shipping, Transport",,,,87399168,,,1975.0,Limited Company,
DBPedia_9567,http://dbpedia.org/resource/Jardine_Motors_Group,Jardine Motors Group,,,,,5128000000,,,,Multinational corporation,
DBPedia_9568,http://dbpedia.org/resource/Lansing_Board_of_Water_&_Light,Lansing Board of Water & Light,Public utility,"Dick Peffley, General Manager",,,348122943,1172041452.0,2792527.0,1885.0,,"Dick Peffley, General Manager"
DBPedia_9569,http://dbpedia.org/resource/West_End_Street_Railway,West End Street Railway,,"Henry Melville Whitney, Samuel Little (Railway president)",,,8719031,,,1887.0,,"Henry Melville Whitney, Samuel Little (Railway president)"
DBPedia_9570,http://dbpedia.org/resource/ACCIONA_Energía,ACCIONA Energía,Energy,José Manuel Entrecanales,,,2323,,,2001.0,Public Limited Company,José Manuel Entrecanales
DBPedia_9571,http://dbpedia.org/resource/AeroVironment,AeroVironment,"Aerospace industry, Energy industry","Paul B. MacCready Jr., Founder",,,394912000,401600000.0,14000000.0,1971.0,Public company,"Paul B. MacCready Jr., Founder"
DBPedia_9572,http://dbpedia.org/resource/AFC_Ajax_N.V.,AFC Ajax N.V.,Sport industry,"Edwin van der Sar, Leen Meijaard, Menno Geelen, Susan Lenderink",,,110893568,,46049024.0,1998.0,Public company,"Edwin van der Sar, Leen Meijaard, Menno Geelen, Susan Lenderink"
DBPedia_9573,http://dbpedia.org/resource/ATI_Technologies,ATI Technologies,Semiconductor industry,"Benny Lau, Francis Lau, K.Y. Ho, Lee Ka Lau",,,2222000000,,16930000.0,1985.0,Public company,"Benny Lau, Francis Lau, K.Y. Ho, Lee Ka Lau"
DBPedia_9574,http://dbpedia.org/resource/Adama_Agricultural_Solutions,Adama Agricultural Solutions,Agribusiness,Ignacio Dominguez,,,3997000000,,208000000.0,1945.0,Public company,Ignacio Dominguez
DBPedia_9575,http://dbpedia.org/resource/Agora_(company),Agora (company),Mass media,"Bartosz Hojka, Adam Michnik",,,3508317806,,,1989.0,Public company,"Bartosz Hojka, Adam Michnik"
DBPedia_9576,http://dbpedia.org/resource/Adcash,Adcash,"Advertisement, Information technology, Internet",,,,23494400,,,2007.0,Privately held company,
DBPedia_9577,http://dbpedia.org/resource/African_Sun,African Sun,Hotels,"E.T Shangwa, CEO. Alex Makamure, Chairman",,,35200000,,,1968.0,Public company,"E.T Shangwa, CEO. Alex Makamure, Chairman"
DBPedia_9578,http://dbpedia.org/resource/Abeka,Abeka,,Arlin Horton,,,1400000,,,1972.0,Private company,Arlin Horton
DBPedia_9579,http://dbpedia.org/resource/Addtech,Addtech,,CEO: Niklas Stenberg,,,14000000000,,,1906.0,Public company,CEO: Niklas Stenberg
DBPedia_9580,http://dbpedia.org/resource/Acqua_Minerale_San_Benedetto,Acqua Minerale San Benedetto,Beverage industry,,,,710470656,,,1956.0,Joint stock company,
DBPedia_9581,http://dbpedia.org/resource/Aberdeen_Asset_Management,Aberdeen Asset Management,Investment Management,"Bev Hendry, Hugh Young, Simon Troughton, Martin Gilbert (businessman)",,,1114,,189200000.0,,Public limited company,"Bev Hendry, Hugh Young, Simon Troughton, Martin Gilbert (businessman)"
DBPedia_9582,http://dbpedia.org/resource/AMRI_Global,AMRI Global,Pharmaceuticals,"Jason Knoblauch, John Ratliff",,,276600000,520000000.0,3300000.0,1991.0,,"Jason Knoblauch, John Ratliff"
DBPedia_9583,http://dbpedia.org/resource/Alcon,Alcon,Ophthalmology,David Endicott,,,8300000000,28000000000.0,376000000.0,1945.0,Public company,David Endicott
DBPedia_9584,http://dbpedia.org/resource/Akamai_Technologies,Akamai Technologies,,,,,3461000000,8138000000.0,651000000.0,1998.0,Public company,
DBPedia_9585,http://dbpedia.org/resource/Air_Products,Air Products,"Chemicals, Industrial gas","Seifi Ghasemi ''',, and",Leonard P. Pool,,8856000000,25169000000.0,1931000000.0,1940.0,Public company,"Leonard P. Pool, Seifi Ghasemi ''',, and"
DBPedia_9586,http://dbpedia.org/resource/Air_France–KLM,Air France–KLM,Aviation,"Anne-Marie Couderc, Benjamin Smith (executive), Peter Hartman",,,25551569664,28884015360.0,275354368.0,2004.0,S.A. (corporation),"Anne-Marie Couderc, Benjamin Smith (executive), Peter Hartman"
DBPedia_9587,http://dbpedia.org/resource/Airbus_Defence_and_Space,Airbus Defence and Space,"Aerospace manufacturer, Arms industry",Michael Schoellhorn,,,10149580800,104437306880.0,,2014.0,Division (business),Michael Schoellhorn
DBPedia_9588,http://dbpedia.org/resource/Alabuga_Special_Economic_Zone,Alabuga Special Economic Zone,,"Timur Shagivaleev , Rustam Minnikhanov",,,11930000,409000000.0,,2005.0,Joint-stock company,"Timur Shagivaleev , Rustam Minnikhanov"
DBPedia_9589,http://dbpedia.org/resource/Albany_International,Albany International,,"A. William Higgins, President and Chief Executive Officer; Charles J. Silva Jr., General Counsel and Company Secretary; Stephen Nolan, CFO",,US,863700000,,,1895.0,Public company,"A. William Higgins, President and Chief Executive Officer; Charles J. Silva Jr., General Counsel and Company Secretary; Stephen Nolan, CFO"
DBPedia_9590,http://dbpedia.org/resource/Akwa_Group,Akwa Group,,"Ali Wakrim, Aziz Akhannouch, Jamal Wakrim",,,3000000000,,,1932.0,S.A. (corporation),"Ali Wakrim, Aziz Akhannouch, Jamal Wakrim"
DBPedia_9591,http://dbpedia.org/resource/Allbirds,Allbirds,Footwear,,,,277500000,,,2016.0,Public company,
DBPedia_9592,http://dbpedia.org/resource/Amazon_(company),Amazon (company),"Artificial intelligence, Cloud Computing, Consumer electronics, Digital distribution, E-commerce, Entertainment, Self-driving cars, Supermarket","Jeff Bezos, Andy Jassy",Jeff Bezos,U.S.,469822000000,420549000000.0,33364000000.0,1994.0,Public company,"Andy Jassy, Jeff Bezos"
DBPedia_9593,http://dbpedia.org/resource/Anadarko_Petroleum,Anadarko Petroleum,Petroleum industry,"Robert A. Walker, Chairman and CEO, Robert G. Gwin, President",,,13070000000,40376000000.0,752000000.0,1959.0,Subsidiary,"Robert A. Walker, Chairman and CEO, Robert G. Gwin, President"
DBPedia_9594,http://dbpedia.org/resource/DEPA,DEPA,Natural gas,Ioannis Papadopoulos Konstantinos Xifaras,,,1593860,1004620544.0,246221312.0,1988.0,State-owned enterprise,Ioannis Papadopoulos Konstantinos Xifaras
DBPedia_9595,http://dbpedia.org/resource/American_Electric_Power,American Electric Power,Electric Utility,Nick Akins,,,8879000000,80757000000.0,1064000000.0,1906.0,Public company,Nick Akins
DBPedia_9596,http://dbpedia.org/resource/Amkor_Technology,Amkor Technology,Semiconductor,"Giel Rutten, John T. Kim, Megan Faust, James Kim (Korean businessman)",,,4190000000,4520000000.0,264890000.0,1968.0,Public company,"Giel Rutten, John T. Kim, Megan Faust, James Kim (Korean businessman)"
DBPedia_9597,http://dbpedia.org/resource/American_Greetings,American Greetings,Greeting card,"Erwin Weiss, Gregory M. Steinberg, Joe Arcuri, John Compton",,,1670000000,,57200000.0,1906.0,Privately held company,"Erwin Weiss, Gregory M. Steinberg, Joe Arcuri, John Compton"
